Best Epoch: 17, Val MSE: 1.0336745704403858e+16, Val RMSE: 101669787.56938493

SCENARIO,y,y_pred,Difference,Deviation
5670,2118511678.77,2164996608.0,-46484929.23000002,-2.1942257716034397
5686,2092719214.59,2136141568.0,-43422353.410000086,-2.074924964002267
5738,2252557419.69,2215673088.0,36884331.69000006,1.6374424628463469
5796,2013710823.97,2146979840.0,-133269016.02999997,-6.618081128811839
5803,1760894233.65,1749484288.0,11409945.650000095,0.6479631446318863
5814,1918194708.9,1997911040.0,-79716331.0999999,-4.155799759541288
5831,2310136102.37,2337767936.0,-27631833.630000114,-1.1961128005251398
5846,2051437794.2,2091489920.0,-40052125.79999995,-1.9523928979586287
5888,2120466331.99,2156170752.0,-35704420.00999999,-1.6838003731232254
5918,2102425169.5,2268423168.0,-165997998.5,-7.895548479353382
5929,1925610360.44,2000804480.0,-75194119.55999994,-3.9049498852310993
5934,2083359959.84,2082747264.0,612695.8399999142,0.029409024451394785
5987,2249854110.82,2206111232.0,43742878.82000017,1.9442540122771466
6001,2303632534.18,2279806464.0,23826070.17999983,1.034282587456204
6013,2108405423.25,2103713664.0,4691759.25,0.22252642676131476
6053,2090457470.74,2056047360.0,34410110.74000001,1.6460564838862373
6056,2076233779.42,2037289344.0,38944435.42000008,1.8757249692218803
6076,2222871385.61,2247485184.0,-24613798.389999866,-1.107297459913334
6158,2060633859.17,2197509120.0,-136875260.82999992,-6.6423862842441945
6163,2176221722.89,2302754560.0,-126532837.11000013,-5.814335725955618
6183,1775684041.94,2176223232.0,-400539190.05999994,-22.55689529215998
6185,2266068696.35,2273412608.0,-7343911.650000095,-0.3240815983129317
6186,2164172995.14,2172558336.0,-8385340.8600001335,-0.3874616714482054
6215,1926079464.31,2033974784.0,-107895319.69000006,-5.601810397197322
6310,2168114973.37,2229809152.0,-61694178.630000114,-2.845521542342657
6325,1875739991.19,2064216064.0,-188476072.80999994,-10.04809161692115
6365,1985277778.11,2003551104.0,-18273325.890000105,-0.9204417684761704
6406,2058810224.8,1931452416.0,127357808.79999995,6.185990688499322
6424,2088162487.28,2119464064.0,-31301576.72000003,-1.4990010073772015
6449,1644063068.63,1953805696.0,-309742627.3699999,-18.84006965913472
6484,1988867829.7,1835534080.0,153333749.70000005,7.709599773813468
6537,2105047484.28,2151639808.0,-46592323.72000003,-2.2133621245098056
6577,2132624375.83,2231804928.0,-99180552.17000008,-4.650633899436689
6580,2384524366.77,2355146752.0,29377614.76999998,1.2320115147237498
6584,2202903607.5,2256375552.0,-53471944.5,-2.4273392770318933
6592,1516782184.5,1637669376.0,-120887191.5,-7.969977016828549
6596,2030174299.86,2031480064.0,-1305764.140000105,-0.06431783419237205
6627,2214087718.29,2248970240.0,-34882521.71000004,-1.5754805657357043
6658,2076806267.39,2137753216.0,-60946948.609999895,-2.9346477602166616
6668,2250462326.32,2229698560.0,20763766.32000017,0.9226444751889487
6673,2208099244.07,2214233088.0,-6133843.929999828,-0.27778841673320076
6688,2364022350.99,2273031424.0,90990926.98999977,3.848987593196604
6715,2311012356.66,2256278272.0,54734084.65999985,2.3684029426439115
6736,2098743924.13,2080749312.0,17994612.130000114,0.8573991292177051
6772,2326826205.1,2277509632.0,49316573.099999905,2.11947815405837
6802,2142122680.89,2103360256.0,38762424.890000105,1.8095333771404378
6814,2129051749.07,2249276928.0,-120225178.93000007,-5.646888525960731
6821,2062982059.72,2050384896.0,12597163.720000029,0.6106288545092723
6825,2109054019.92,2021116928.0,87937091.92000008,4.169504009353714
6853,1633811127.24,1919052032.0,-285240904.76,-17.45862174667998
6855,1652126474.37,1972373120.0,-320246645.6300001,-19.383906171718404
6861,2136411197.29,2117661952.0,18749245.28999996,0.877604709888389
6880,2019316892.08,1952276864.0,67040028.07999992,3.3199359814667453
6919,2268336085.48,2281484800.0,-13148714.51999998,-0.5796634195508817
6921,2096968257.65,2076898816.0,20069441.650000095,0.9570694061192526
6932,2060033953.04,2125225728.0,-65191774.96000004,-3.1645971108289883
6944,2359620635.19,2277836800.0,81783835.19000006,3.465973893020083
6949,1991243043.49,2009222528.0,-17979484.50999999,-0.9029276746894651
6964,2021583525.66,2054838784.0,-33255258.339999914,-1.6450103553917141
6966,2204706315.64,2094344192.0,110362123.63999987,5.005751689333872
6971,2078932358.03,2131895808.0,-52963449.97000003,-2.547627380247633
7004,2140784052.62,2188943360.0,-48159307.380000114,-2.2496107125359197
7052,1876995440.28,1835080832.0,41914608.27999997,2.233069264875112
7056,2013624653.5,2005042176.0,8582477.5,0.42622032289296263
7088,2079311920.35,2029745920.0,49566000.349999905,2.38376935489586
7102,2075205057.76,2047081088.0,28123969.75999999,1.3552381079081084
7136,2122427955.49,2108246144.0,14181811.49000001,0.6681881216894303
7139,1933995619.5,1994828800.0,-60833180.5,-3.145466302334611
7151,2253591445.93,2235413504.0,18177941.92999983,0.8066210032359372
7154,2228827374.02,2221038080.0,7789294.019999981,0.349479466682559
7174,2353877786.42,2368739328.0,-14861541.579999924,-0.6313641968049141
7175,2158117951.46,2100359424.0,57758527.46000004,2.6763378443205807
7183,2290669592.08,2273120768.0,17548824.079999924,0.7661001892492509
7193,2159975439.96,2224021760.0,-64046320.03999996,-2.9651411240669483
7286,2017777813.23,2032276352.0,-14498538.76999998,-0.7185399043907189
7309,2114474116.24,2123865472.0,-9391355.75999999,-0.4441461679701186
7314,2074208454.59,2033659264.0,40549190.589999914,1.9549235999047696
7341,2012505839.45,1860321024.0,152184815.45000005,7.561956465755687
7359,2094658333.4,2057194880.0,37463453.400000095,1.7885233502110247
7362,2177005986.65,2153489152.0,23516834.650000095,1.08023748185406
7383,1834766293.46,1892948864.0,-58182570.53999996,-3.1711161659875136
7386,2082069972.28,2091633920.0,-9563947.720000029,-0.4593480453265888
7394,2025347977.92,2050820096.0,-25472118.079999924,-1.2576662557591403
7407,2012503458.81,2029716224.0,-17212765.190000057,-0.8552912102907899
7413,1953649504.55,2113012224.0,-159362719.45000005,-8.15718065491524
7425,2227111758.34,2244464640.0,-17352881.659999847,-0.7791652841406571
7429,2160249273.79,2253913088.0,-93663814.21000004,-4.3357873253985035
7580,1717465229.49,1833824640.0,-116359410.50999999,-6.775066447461812
7597,1783892664.6,1974349952.0,-190457287.4000001,-10.676499274843202
7628,1845113738.93,1885753984.0,-40640245.06999993,-2.202587526857158
7673,2247242991.05,2271742976.0,-24499984.94999981,-1.0902241122822438
7676,2201405983.17,2136171648.0,65234335.17000008,2.963303255679507
7697,2166777687.73,2073713920.0,93063767.73000002,4.295030738824767
7720,2035807765.46,1962137344.0,73670421.46000004,3.6187317245719353
7722,2089357266.46,2112762496.0,-23405229.53999996,-1.1202119386530511
7840,2193494139.87,2216202496.0,-22708356.130000114,-1.0352594847299639
7870,1884967407.7,1970013952.0,-85046544.29999995,-4.5118310243768125
7878,1998941709.76,1980872832.0,18068877.75999999,0.9039221940178237
7899,1795921463.51,1845668608.0,-49747144.49000001,-2.770006679065619
