Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
2834,1613979158.48,1573213312.0,40765846.48000002,2.52579757711321
2836,2255418702.69,2296008960.0,-40590257.30999994,-1.7996772511280776
2840,2040708653.54,2071650176.0,-30941522.46000004,-1.5162145956663653
2848,777285473.35,1192982016.0,-415696542.65,-53.48054954100732
2869,2067804254.42,1983636736.0,84167518.42000008,4.070381335181472
2929,2162989066.02,2091320832.0,71668234.01999998,3.313388641019478
2936,1784425748.27,1858016128.0,-73590379.73000002,-4.124037091559896
2947,1418044352.82,1488783104.0,-70738751.18000007,-4.9884724013974
2959,1338790686.21,1712740608.0,-373949921.78999996,-27.931918382896708
2960,1891821178.04,1963616896.0,-71795717.96000004,-3.795058369860474
2987,2196952157.15,2043040000.0,153912157.1500001,7.005712739309849
2992,1950544611.5,1928134272.0,22410339.5,1.148927297938912
3025,2249621975.86,2432836096.0,-183214120.13999987,-8.144218100019208
3029,1568357629.63,1757170176.0,-188812546.3699999,-12.038870650601782
3052,1994329210.27,2037567616.0,-43238405.73000002,-2.168067614280505
3056,1354921452.45,1689474944.0,-334553491.54999995,-24.691725925886896
3088,1594675969.32,1739554944.0,-144878974.68000007,-9.08516698485017
3090,1332246302.11,1698454144.0,-366207841.8900001,-27.487998376126345
3095,1382673236.14,1511242752.0,-128569515.8599999,-9.298618972254541
3106,2224087517.61,2226692096.0,-2604578.3899998665,-0.1171077293216744
3107,1804797567.89,1788566528.0,16231039.890000105,0.8993274469543924
3128,1734799388.13,1813013120.0,-78213731.86999989,-4.508517377003987
3173,2107269191.2,2053540096.0,53729095.20000005,2.5497024976388336
3177,2254982273.48,2311254784.0,-56272510.51999998,-2.4954746288607166
3195,2079553823.72,2070818304.0,8735519.720000029,0.42006701727842444
3201,1893387117.61,1879349760.0,14037357.609999895,0.7413886721548568
3231,2289546764.85,2010223872.0,279322892.8499999,12.199920837533092
3261,2233889426.27,2218472704.0,15416722.26999998,0.690129157186701
3299,2032220065.46,2123333632.0,-91113566.53999996,-4.483449803915605
3301,1826079939.22,1763629952.0,62449987.22000003,3.4198933945178323
3311,2015632649.72,2052311040.0,-36678390.27999997,-1.8196961775299245
3319,2076964335.88,1999539584.0,77424751.88000011,3.727784369835874
3340,2018418095.66,2025748352.0,-7330256.339999914,-0.36316838199981566
3372,1965110145.83,2017540480.0,-52430334.17000008,-2.6680608352289163
3409,1895682034.28,1999590784.0,-103908749.72000003,-5.481338528350071
3413,2161685417.64,2173130240.0,-11444822.360000134,-0.5294397726240349
3422,1748133050.8,1714015488.0,34117562.79999995,1.9516570998063731
3426,2063313187.88,2066117376.0,-2804188.1199998856,-0.1359070516522562
